gene,odds_ratio,p_value,clinical_present,wastewater_present,fdr_corrected_p
gb|UXO99694.1|ARO:3008267|KPC-141,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UXO99693.1|ARO:3008266|KPC-140,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UXO99696.1|ARO:3008269|KPC-143,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|XFH17880.1|ARO:3008349|KPC-232,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UXO99692.1|ARO:3008265|KPC-139,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UXO98494.1|ARO:3008264|KPC-138,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|XGD00488.1|ARO:3008350|KPC-233,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UVJ69199.1|ARO:3007857|KPC-134,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UNN26053.1|ARO:3008251|KPC-121,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|ACI95258.1|ARO:3002318|KPC-8,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UXP87111.1|ARO:3008270|KPC-144,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UUG60968.1|ARO:3008261|KPC-133,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UUF81222.1|ARO:3008260|KPC-132,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|XFH17878.1|ARO:3008348|KPC-231,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UYF23564.1|ARO:3008271|KPC-145,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|XHE66866.1|ARO:3008351|KPC-234,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|USQ89943.1|ARO:3008259|KPC-131,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UNN26051.1|ARO:3008250|KPC-120,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_063860711.1|ARO:3003145|KPC-21,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UNN26048.1|ARO:3008248|KPC-118,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QYZ75849.1|ARO:3007102|KPC-93,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QYE52347.1|ARO:3007383|KPC-95,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QYE52346.1|ARO:3007402|KPC-94,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QXT58056.1|ARO:3007087|KPC-90,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QXG83132.1|ARO:3008371|KPC-92,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|ACM91559.1|ARO:3002319|KPC-9,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QWW21254.1|ARO:3008370|KPC-91,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QWW21252.1|ARO:3008369|KPC-89,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|XHO32894.1|ARO:3008354|KPC-238,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|XHO32895.1|ARO:3008355|KPC-239,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|XHO32896.1|ARO:3008356|KPC-240,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QUR41144.1|ARO:3008368|KPC-88,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|XHO32897.1|ARO:3008357|KPC-241,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QUR41143.1|ARO:3007375|KPC-87,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QUR41142.1|ARO:3007381|KPC-86,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QTV25836.1|ARO:3008367|KPC-85,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|XHO32898.1|ARO:3008358|KPC-242,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QSE38127.1|ARO:3008366|KPC-84,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QRM14288.1|ARO:3007089|KPC-83,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QOS10027.1|ARO:3008361|KPC-53,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QMU32028.1|ARO:3008365|KPC-70,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|XHO32893.1|ARO:3008353|KPC-237,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UNN26049.1|ARO:3008249|KPC-119,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|RDT05676.1|ARO:3005372|KPC-40,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UAY85936.1|ARO:3007436|KPC-96,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UNN26047.1|ARO:3008247|KPC-117,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|ULU82669.1|ARO:3008246|KPC-116,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|ULU82668.1|ARO:3008245|KPC-115,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|ULU82277.1|ARO:3008244|KPC-114,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|ULU82276.1|ARO:3008243|KPC-113,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UIY90578.1|ARO:3008242|KPC-112,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UIX50813.1|ARO:3008241|KPC-111,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UIH96895.1|ARO:3008240|KPC-110,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|XBP46894.1|ARO:3008346|KPC-228,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UGY69815.1|ARO:3008239|KPC-109,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UFK32675.1|ARO:3008236|KPC-106,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UFK32674.1|ARO:3008238|KPC-108,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UFK32673.1|ARO:3008235|KPC-105,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UFK32672.1|ARO:3008237|KPC-107,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UFK32671.1|ARO:3008234|KPC-104,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UFK32670.1|ARO:3008233|KPC-103,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UDU33959.1|ARO:3008232|KPC-102,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UBJ91322.1|ARO:3008231|KPC-101,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UBJ91320.1|ARO:3007452|KPC-99,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UAZ57792.1|ARO:3007450|KPC-98,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UAY85937.1|ARO:3007449|KPC-97,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|XHO32892.1|ARO:3008352|KPC-236,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|XAR02267.1|ARO:3008344|KPC-226,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UZT70951.1|ARO:3008278|KPC-152,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|XAM88516.1|ARO:3008342|KPC-224,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WNH41911.1|ARO:3008294|KPC-168,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_197749404.1|ARO:3006204|KPC-79,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|ABY91240.1|ARO:3002315|KPC-5,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WMZ17075.1|ARO:3008318|KPC-192,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WMQ75104.1|ARO:3008317|KPC-191,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WMQ75103.1|ARO:3008316|KPC-190,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WMQ58826.1|ARO:3008315|KPC-189,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WMP15088.1|ARO:3008314|KPC-188,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WMP15087.1|ARO:3008296|KPC-170,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WMI45073.1|ARO:3008313|KPC-187,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_202781289.1|ARO:3006207|KPC-82,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WMI40670.1|ARO:3008312|KPC-186,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WLF01972.1|ARO:3008311|KPC-185,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WKT28616.1|ARO:3008310|KPC-184,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WKT28615.1|ARO:3008309|KPC-183,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WKT28611.1|ARO:3008308|KPC-182,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WKT28610.1|ARO:3008307|KPC-181,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_204376229.1|ARO:3006191|KPC-62,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WJR95055.1|ARO:3008306|KPC-180,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|ACA34343.1|ARO:3002314|KPC-4,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_204376230.1|ARO:3006192|KPC-63,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WNH41912.1|ARO:3008319|KPC-193,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WNI39959.1|ARO:3008320|KPC-194,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WNR58177.1|ARO:3008321|KPC-195,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_197749403.1|ARO:3006203|KPC-78,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_065419571.1|ARO:3005357|KPC-25,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QMU32012.1|ARO:3008364|KPC-69,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AAL05630.1|ARO:3002313|KPC-3,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AAK70220.1|ARO:3002312|KPC-2,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_140423311.1|ARO:3006186|KPC-44,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_179284320.1|ARO:3006187|KPC-58,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_179284322.1|ARO:3006188|KPC-59,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_179284324.1|ARO:3006189|KPC-60,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_179284328.1|ARO:3006190|KPC-61,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_188331871.1|ARO:3006195|KPC-66,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_204376231.1|ARO:3006193|KPC-64,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_188331872.1|ARO:3006197|KPC-72,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_188331874.1|ARO:3006199|KPC-74,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_188331875.1|ARO:3006200|KPC-75,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_194293134.1|ARO:3006196|KPC-71,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WPM47153.1|ARO:3008325|KPC-202,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_194293135.1|ARO:3006201|KPC-76,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_194293136.1|ARO:3006202|KPC-77,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WOE87885.1|ARO:3008302|KPC-176,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WOE87882.1|ARO:3008323|KPC-197,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WNV60940.1|ARO:3008322|KPC-196,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WNR58488.1|ARO:3008263|KPC-137,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_188331873.1|ARO:3006198|KPC-73,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|XAR02237.1|ARO:3008345|KPC-227,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WIU89430.1|ARO:3008305|KPC-179,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_204376233.1|ARO:3006205|KPC-80,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WEG44273.1|ARO:3008262|KPC-136,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WVD92246.1|ARO:3008335|KPC-213,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WVD92247.1|ARO:3008336|KPC-214,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WVD92249.1|ARO:3008337|KPC-215,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WDQ79090.1|ARO:3008285|KPC-159,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WDE35082.1|ARO:3008284|KPC-158,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WCS94746.1|ARO:3008282|KPC-156,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WBG96004.1|ARO:3008281|KPC-155,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WAY00162.1|ARO:3008280|KPC-154,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WVD92252.1|ARO:3008332|KPC-209,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UZZ47414.1|ARO:3008279|KPC-153,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WWO49380.1|ARO:3008338|KPC-216,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UZQ18806.1|ARO:3008277|KPC-151,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WZW61255.1|ARO:3008339|KPC-217,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WZW61256.1|ARO:3008340|KPC-218,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UZH56920.1|ARO:3008276|KPC-150,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WZW71004.1|ARO:3008341|KPC-223,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UZF98429.1|ARO:3008275|KPC-149,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UZC76862.1|ARO:3008273|KPC-147,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|UZC76861.1|ARO:3008272|KPC-146,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|XAM74258.1|ARO:3008343|KPC-225,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WEG44274.1|ARO:3008286|KPC-160,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WEG44275.1|ARO:3008287|KPC-161,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WEG44276.1|ARO:3008288|KPC-162,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WEG44277.1|ARO:3008289|KPC-163,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|ACB71165.1|ARO:3002316|KPC-6,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WGW19929.1|ARO:3008301|KPC-175,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WGW19928.1|ARO:3008300|KPC-174,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_204376234.1|ARO:3006206|KPC-81,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WGW19927.1|ARO:3008299|KPC-173,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WGW19926.1|ARO:3008298|KPC-172,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WGW19924.1|ARO:3008297|KPC-171,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WGW19922.1|ARO:3008295|KPC-169,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_248496376.1|ARO:3007633|KPC-125,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WGW19920.1|ARO:3008303|KPC-177,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_204376232.1|ARO:3006194|KPC-65,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WP_262697131.1|ARO:3007844|KPC-135,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WQQ44875.1|ARO:3008327|KPC-204,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WQY95155.1|ARO:3008329|KPC-206,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WRW33974.1|ARO:3008330|KPC-207,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WEM34776.1|ARO:3008292|KPC-166,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WRW33975.1|ARO:3008331|KPC-208,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|ACE62798.1|ARO:3002317|KPC-7,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WEG44934.1|ARO:3008293|KPC-167,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WVD92244.1|ARO:3008333|KPC-211,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WVD92245.1|ARO:3008334|KPC-212,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WEG44278.1|ARO:3008290|KPC-164,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WGW18280.1|ARO:3008304|KPC-178,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QMU31938.1|ARO:3008363|KPC-68,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|WEG44279.1|ARO:3008291|KPC-165,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|CAA23899.1|ARO:3002683|catA1,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QBC75465.1|ARO:3005374|KPC-42,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QBC36180.1|ARO:3005373|KPC-41,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|OKL07573.1|ARO:3005363|KPC-32,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|OKK72649.1|ARO:3005362|KPC-31,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AFV48348.1|ARO:3002324|KPC-14,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|MEA1860518.1|ARO:3008328|KPC-205,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|MDY6716274.1|ARO:3008326|KPC-203,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|MDG1646356.1|ARO:3008283|KPC-157,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|BAA03718.1|ARO:3002689|pp_cat,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AXL13972.1|ARO:3005369|KPC-37,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AXC08545.1|ARO:3005368|KPC-36,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AWU66461.1|ARO:3005356|KPC-23,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AEA73284.1|ARO:3002323|KPC-13,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|ADZ75467.1|ARO:3002322|KPC-12,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AIH07017.1|ARO:3002329|KPC-19,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AWR93230.1|ARO:3005367|KPC-35,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AIX87991.1|ARO:3003180|KPC-22,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|MCW0253507.1|ARO:3008274|KPC-148,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AUD37084.1|ARO:3005365|KPC-33,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AKO63215.1|ARO:3002328|KPC-18,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AKQ06274.1|ARO:3004496|KPC-24,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QMU31921.1|ARO:3008362|KPC-67,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|ACS35345.1|ARO:3002320|KPC-10,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AQT03460.1|ARO:3005364|KPC-30,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AQM40193.1|ARO:3005360|KPC-29,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|APG42690.1|ARO:3005361|KPC-28,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AOR05747.1|ARO:3005359|KPC-27,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|ADH95186.1|ARO:3002321|KPC-11,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|ANY26940.1|ARO:3005358|KPC-26,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QBO66649.1|ARO:3005375|KPC-43,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AYP70144.1|ARO:3005370|KPC-38,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AMS25623.1|ARO:3005366|KPC-34,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QJD09264.1|ARO:3005385|KPC-57,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QGT31448.1|ARO:3005380|KPC-51,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QGT31449.1|ARO:3005381|KPC-52,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AGJ01153.1|ARO:3002326|KPC-16,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QIS31290.1|ARO:3005383|KPC-55,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QEO76002.1|ARO:3008360|KPC-48,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QHA33651.1|ARO:3005382|KPC-54,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AYR04937.1|ARO:3005371|KPC-39,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AGF70638.1|ARO:3002325|KPC-15,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QDM39441.1|ARO:3005376|KPC-45,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AGJ01154.1|ARO:3002327|KPC-17,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QIC04092.1|ARO:3005384|KPC-56,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QGJ02578.1|ARO:3005379|KPC-50,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QFX75995.1|ARO:3005378|KPC-49,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QED08959.1|ARO:3005377|KPC-46,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|QEO76001.1|ARO:3008359|KPC-47,0.0,0.015784201076771268,11,0,0.028496970726532938
gb|AGH88989.1|ARO:3001205|BRP(MBL),0.0,0.016272141787517118,12,0,0.029316890967125857
gb|ADC55560.1|ARO:3000858|armA,0.0,0.016272141787517118,12,0,0.029316890967125857
gb|CAA30578.1|ARO:3002652|APH(3')-VIa,0.0,0.028561338685938617,10,0,0.05135121515036632
gb|CAF29483.1|ARO:3002653|APH(3')-VIb,0.0,0.028561338685938617,10,0,0.05135121515036632
gb|BAP18874.1|ARO:3003167|CTX-M-159,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|UTH78367.1|ARO:3008144|CTX-M-255,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|AFJ59957.1|ARO:3001989|CTX-M-130,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|QPO25386.1|ARO:3008134|CTX-M-243,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|WP_102607451.1|ARO:3005614|CTX-M-191,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|ADY02554.1|ARO:3001965|CTX-M-105,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|WP_102607452.1|ARO:3005615|CTX-M-192,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|WP_106924209.1|ARO:3005636|CTX-M-213,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|AEM44652.1|ARO:3001972|CTX-M-112,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|WP_085562401.1|ARO:3005621|CTX-M-198,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|WP_032699754.1|ARO:3006968|PLA-1,0.0,0.05393404346775931,9,0,0.08973360049075059
gb|ABA62022.1|ARO:3001913|CTX-M-51,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|ADY02555.1|ARO:3001963|CTX-M-104,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|CAD08929.1|ARO:3001883|CTX-M-21,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|WP_063864598.1|ARO:3006971|PLA-6,0.0,0.05393404346775931,9,0,0.08973360049075059
gb|ADY02546.1|ARO:3001961|CTX-M-102,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|AFJ59956.1|ARO:3001988|CTX-M-129,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|WP_168247878.1|ARO:3005658|CTX-M-235,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|AEM44648.1|ARO:3001970|CTX-M-110,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|AEM44649.1|ARO:3001971|CTX-M-111,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|WP_063860072.1|ARO:3001934|CTX-M-73,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|ACI29347.1|ARO:3002495|CTX-M-85,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|ACI29348.1|ARO:3001946|CTX-M-86,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|AAV70602.1|ARO:3001900|CTX-M-38,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|AAF72530.1|ARO:3001877|CTX-M-14,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|AAF72531.1|ARO:3001876|CTX-M-13,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|WP_156404653.1|ARO:3005656|CTX-M-233,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|ABN69105.1|ARO:3001926|CTX-M-65,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|ADL27532.1|ARO:3001958|CTX-M-99,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|WP_094009814.1|ARO:3005624|CTX-M-201,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|WP_063108644.1|ARO:3001998|CTX-M-140,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|AAV97953.1|ARO:3001910|CTX-M-48,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|AAF86219.1|ARO:3000375|ErmB,0.0,0.05393404346775931,9,0,0.08973360049075059
gb|ADN26580.1|ARO:3001953|CTX-M-93,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|AEM44653.1|ARO:3001973|CTX-M-113,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|AJU57235.1|ARO:3003169|CTX-M-161,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|ACB41777.1|ARO:3001947|CTX-M-87,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|AAV97952.1|ARO:3001909|CTX-M-47,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|ADO17948.1|ARO:3001957|CTX-M-98,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|AAV97954.1|ARO:3001911|CTX-M-49,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|ACI29346.1|ARO:3001945|CTX-M-84,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|AFK13828.1|ARO:3000823|ramA,inf,0.05393404346775929,61,32,0.08973360049075059
gb|AHA80961.1|ARO:3002005|CTX-M-147,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|ACQ99521.1|ARO:3001950|CTX-M-90,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|ABV57756.3|ARO:3001942|CTX-M-81,0.0,0.054150478221219524,8,0,0.08973360049075059
gb|AAV97955.1|ARO:3001912|CTX-M-50,0.0,0.054150478221219524,8,0,0.08973360049075059
